"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202000001303";"154 739 967";"C01";"2";"15";"0";"2";"4";"1";"1";
"202000001303";"154 739 968";"B01";"2";"7";"0";"2";"4";"1";"1";
"202000001303";"154 739 969";"E01";"2";"15";"0";"2";"4";"1";"1";
"202000001304";"154 739 963";"B01";"2";"7";"0";"2";"1";"1";"0";
"202000001304";"154 739 964";"A01";"2";"7";"0";"2";"4";"11";"0";
"202000001305";"154 739 962";"A01";"1";"33";"0";"0";"1";"9";"1";
"202000001306";"154 739 961";"A01";"2";"7";"4";"9";"9";"2";"1";
"202000001307";"154 739 959";"A01";"1";"7";"0";"2";"1";"16";"1";
"202000001307";"154 739 960";"B01";"2";"7";"1";"2";"3";"1";"1";
"202000001308";"154 739 957";"B01";"2";"2";"0";"2";"1";"17";"1";
"202000001308";"154 739 958";"A01";"2";"7";"0";"2";"1";"15";"1";
"202000001309";"154 739 956";"A01";"1";"7";"14";"0";"1";"26";"6";
"202000001310";"154 739 954";"A01";"1";"7";"0";"2";"1";"13";"1";
"202000001310";"154 739 955";"B01";"2";"7";"0";"2";"1";"1";"1";
"202000001311";"154 739 953";"A01";"1";"2";"12";"0";"3";"2";"1";
"202000001312";"154 739 951";"A01";"1";"30";"0";"2";"1";"9";"1";
"202000001312";"154 739 952";"B01";"1";"7";"0";"2";"7";"1";"1";
"202000001313";"154 739 949";"A01";"2";"7";"0";"2";"1";"1";"0";
"202000001313";"154 739 950";"B01";"2";"1";"0";"2";"4";"1";"5";
"202000001314";"154 739 948";"A01";"1";"1";"0";"2";"0";"21";"2";
"202000001315";"154 739 946";"A01";"2";"7";"0";"0";"0";"16";"0";
"202000001315";"154 739 947";"B01";"2";"7";"0";"0";"0";"1";"0";
"202000001316";"154 739 943";"B01";"1";"7";"0";"2";"4";"2";"1";
"202000001316";"154 739 944";"C01";"1";"7";"0";"2";"1";"2";"1";
"202000001316";"154 739 945";"A01";"1";"7";"16";"0";"4";"2";"1";
"202000001317";"154 739 941";"A01";"2";"10";"0";"2";"3";"13";"1";
"202000001317";"154 739 942";"B01";"1";"7";"0";"2";"3";"1";"1";
"202000001318";"154 739 939";"B01";"0";"60";"0";"0";"0";"0";"5";
"202000001318";"154 739 940";"A01";"2";"7";"0";"9";"1";"15";"1";
"202000001319";"154 739 936";"A01";"2";"7";"0";"2";"1";"2";"1";
"202000001319";"154 739 937";"B01";"2";"7";"0";"2";"4";"23";"1";
"202000001319";"154 739 938";"C01";"2";"7";"0";"0";"4";"23";"1";
"202000001320";"154 739 935";"A01";"3";"7";"0";"1";"5";"19";"0";
"202000001321";"154 739 933";"A01";"3";"7";"0";"2";"7";"15";"1";
"202000001321";"154 739 934";"B01";"2";"33";"0";"2";"1";"1";"1";
"202000001322";"154 739 932";"A01";"3";"7";"0";"1";"2";"9";"2";
"202000001323";"154 739 930";"B01";"1";"33";"0";"2";"2";"1";"1";
"202000001323";"154 739 931";"A01";"1";"7";"0";"2";"1";"19";"0";
"202000001324";"154 739 928";"B01";"1";"7";"0";"2";"1";"1";"1";
"202000001324";"154 739 929";"A01";"2";"7";"0";"2";"2";"15";"2";
"202000001325";"154 739 926";"B01";"1";"14";"0";"2";"3";"9";"1";
"202000001325";"154 739 927";"A01";"1";"7";"0";"2";"2";"1";"1";
"202000001326";"154 739 925";"A01";"3";"7";"0";"1";"3";"19";"1";
"202000001327";"154 739 923";"A01";"2";"30";"0";"2";"7";"1";"1";
"202000001327";"154 739 924";"B01";"2";"7";"0";"2";"1";"1";"1";
"202000001328";"154 739 921";"A01";"3";"7";"0";"2";"1";"15";"1";
"202000001328";"154 739 922";"B01";"3";"7";"0";"2";"1";"1";"1";
"202000001329";"154 739 918";"A01";"1";"1";"0";"2";"1";"9";"5";
"202000001329";"154 739 919";"B01";"1";"10";"0";"2";"3";"1";"1";
"202000001329";"154 739 920";"C01";"1";"7";"0";"2";"2";"1";"1";
"202000001330";"154 739 916";"A01";"1";"7";"0";"2";"3";"20";"1";
"202000001330";"154 739 917";"B01";"1";"33";"0";"2";"2";"1";"1";
"202000001331";"154 739 915";"A01";"3";"10";"0";"1";"2";"16";"1";
"202000001332";"154 739 913";"B01";"3";"7";"0";"2";"1";"1";" -1";
"202000001332";"154 739 914";"A01";"3";"7";"0";"2";"8";"19";" -1";
"202000001333";"154 739 911";"B01";"2";"7";"0";"2";"2";"1";"1";
"202000001333";"154 739 912";"A01";"1";"7";"0";"2";"1";"15";"1";
"202000001334";"154 739 910";"A01";"0";"31";"0";"1";"0";"1";"0";
"202000001335";"154 739 908";"A01";"0";"1";"0";"2";"8";"19";"5";
"202000001335";"154 739 909";"B01";"0";"7";"0";"2";"1";"1";"1";
"202000001336";"154 739 907";"A01";"0";"7";"0";"1";"1";"1";"1";
"202000001337";"154 739 906";"A01";"2";"33";"8";"0";"1";"14";"1";
"202000001338";"154 739 904";"A01";"3";"7";"0";"2";"1";"17";"1";
"202000001338";"154 739 905";"B01";"3";"7";"0";"2";"3";"15";"1";
"202000001339";"154 739 903";"A01";"0";"10";"0";"1";"2";"1";"1";
"202000001340";"154 739 902";"A01";"0";"33";"0";"1";"1";"1";"1";
"202000001341";"154 739 900";"A01";"2";"7";"0";"2";"1";"19";"1";
"202000001341";"154 739 901";"B01";"1";"1";"0";"2";"7";"1";"5";
"202000001342";"154 739 898";"A01";"2";"7";"0";"2";"8";"13";"1";
"202000001342";"154 739 899";"B01";"1";"33";"0";"2";"1";"1";"1";
"202000001343";"154 739 896";"A01";"1";"7";"0";"2";"1";"15";"1";
"202000001343";"154 739 897";"B01";"2";"7";"0";"2";"1";"1";"1";
"202000001344";"154 739 895";"A01";"1";"10";"0";"1";"2";"1";"1";
"202000001345";"154 739 893";"B01";"3";"7";"0";"2";"1";"1";"1";
"202000001345";"154 739 894";"A01";"3";"7";"0";"2";"1";"13";"1";
"202000001346";"154 739 892";"A01";"1";"36";"12";"0";"2";"26";"1";
"202000001347";"154 739 890";"A01";"1";"31";"0";"2";"1";"1";"1";
"202000001347";"154 739 891";"B01";"3";"7";"0";"2";"8";"15";"1";
"202000001348";"154 739 888";"A01";"1";"1";"0";"2";"4";"15";"5";
"202000001348";"154 739 889";"B01";"1";"7";"0";"2";"1";"2";"1";
"202000001349";"154 739 886";"A01";"1";"7";"0";"2";"3";"15";"1";
"202000001349";"154 739 887";"B01";"2";"30";"0";"2";"3";"1";"1";
"202000001350";"154 739 884";"B01";"1";"50";"0";"2";"7";"19";"3";
"202000001350";"154 739 885";"Z01";"1";"7";"0";"2";"1";"1";"1";
"202000001351";"154 739 882";"A01";"3";"7";"0";"2";"3";"1";"1";
"202000001351";"154 739 883";"B01";"3";"33";"0";"2";"2";"16";"1";
"202000001352";"154 739 881";"A01";"1";"30";"0";"0";"1";"21";"1";
"202000001353";"154 739 878";"A01";"1";"7";"0";"2";"1";"1";"1";
"202000001353";"154 739 879";"C01";"2";"7";"0";"2";"8";"1";"1";
"202000001353";"154 739 880";"B01";"2";"7";"0";"2";"1";"1";"1";
"202000001354";"154 739 876";"B01";"1";"1";"0";"2";"0";"6";"0";
"202000001354";"154 739 877";"A01";"1";"7";"0";"2";"1";"6";"1";
"202000001355";"154 739 874";"B01";"2";"0";"0";"2";"1";"1";"0";
"202000001355";"154 739 875";"A01";"1";"80";"0";"2";"8";"9";"3";
"202000001356";"154 739 872";"B01";"3";"1";"0";"2";"8";"19";"5";
"202000001356";"154 739 873";"A01";"3";"20";"0";"2";"7";"16";"1";
"202000001357";"154 739 870";"A01";"2";"33";"0";"2";"1";"1";"1";
"202000001357";"154 739 871";"B01";"3";"7";"0";"2";"7";"12";"1";
"202000001358";"154 739 868";"A01";"1";"1";"0";"2";"0";"19";"5";
"202000001358";"154 739 869";"B01";"1";"1";"0";"2";"0";"16";"5";
"202000001359";"154 739 866";"B01";"2";"2";"0";"2";"3";"0";"0";
"202000001359";"154 739 867";"A01";"1";"7";"0";"2";"3";"1";"1";
"202000001360";"154 739 864";"A01";"3";"7";"0";"2";"1";"11";"1";
"202000001360";"154 739 865";"B01";"3";"7";"0";"2";"3";"26";"1";
"202000001361";"154 739 862";"A01";"1";"7";"0";"2";"3";"20";"1";
"202000001361";"154 739 863";"B01";"1";"2";"0";"2";"2";"2";"1";
"202000001362";"154 739 860";"B01";"2";"1";"0";"2";"8";"2";"0";
"202000001362";"154 739 861";"A01";"2";"10";"0";"9";"1";"2";"1";
"202000001363";"154 739 858";"B01";"1";"30";"0";"2";"3";"1";"3";
"202000001363";"154 739 859";"A01";"1";"7";"0";"2";"2";"16";"0";
"202000001364";"154 739 856";"A01";"1";"30";"0";"2";"8";"9";"1";
"202000001364";"154 739 857";"B01";"1";"7";"0";"2";"2";"1";"1";
"202000001365";"154 739 854";"B01";"1";"7";"0";"2";"0";"3";"1";
"202000001365";"154 739 855";"A01";"2";"7";"0";"2";"3";"26";"1";
"202000001366";"154 739 853";"A01";"1";"10";"0";"1";"3";"1";"0";
"202000001367";"154 739 851";"B01";"3";"7";"0";"2";"3";"1";"1";
"202000001367";"154 739 852";"A01";"3";"7";"0";"2";"3";"26";"1";
"202000001368";"154 739 849";"B01";"3";"2";"0";"2";"4";"16";"1";
"202000001368";"154 739 850";"A01";"3";"7";"0";"2";"3";"16";"1";
"202000001369";"154 739 847";"B01";"3";"17";"0";"2";"4";"1";"1";
"202000001369";"154 739 848";"A01";"3";"7";"0";"2";"1";"1";"1";
"202000001370";"154 739 845";"B01";"3";"7";"0";"2";"4";"1";"1";
"202000001370";"154 739 846";"A01";"3";"7";"0";"2";"1";"1";"1";
"202000001371";"154 739 843";"B01";"1";"40";"0";"2";"2";"1";"3";
"202000001371";"154 739 844";"A01";"1";"10";"0";" -1";"8";"15";"1";
"202000001372";"154 739 842";"A01";"3";"7";"0";"1";"3";"26";"1";
"202000001373";"154 739 840";"A01";"3";"1";"0";"2";"8";"19";"5";
"202000001373";"154 739 841";"B01";"1";"7";"0";"2";"1";"1";"1";
"202000001374";"154 739 839";"A01";"3";"30";"14";"0";"1";"1";"1";
"202000001375";"154 739 837";"B01";"2";"7";"0";"2";"3";"1";"1";
"202000001375";"154 739 838";"A01";"2";"33";"0";"2";"3";"13";"1";
"202000001376";"154 739 836";"Z01";"2";"7";"0";"1";"1";"1";"1";
"202000001377";"154 739 834";"A01";"2";"1";"0";"2";"8";"19";"5";
"202000001377";"154 739 835";"Z01";"2";"7";"0";"2";"1";"1";"0";
"202000001378";"154 739 832";"B01";"2";"1";"0";"2";"8";"1";"5";
"202000001378";"154 739 833";"A01";"1";"7";"0";"2";"7";"15";"1";
"202000001379";"154 739 830";"A01";"2";"7";"0";"2";"3";"15";"1";
"202000001379";"154 739 831";"B01";"1";"31";"8";"2";"1";"17";"1";
"202000001380";"154 739 828";"A01";"2";"1";"0";"2";"4";"15";"5";
"202000001380";"154 739 829";"Z01";"1";"31";"0";"2";"1";"26";"6";
"202000001381";"154 739 825";"C01";"2";"7";"0";"2";"2";"0";"1";
"202000001381";"154 739 826";"B01";"2";"7";"0";"2";"5";"0";"1";
"202000001381";"154 739 827";"A01";"2";"17";"0";"2";"2";"9";"1";
"202000001382";"154 739 824";"A01";"3";"30";"0";"1";"1";"1";"1";
"202000001383";"154 739 823";"A01";"3";"20";"0";"1";"1";"1";"1";
"202000001384";"154 739 822";"A01";"2";"10";"13";"0";"3";"1";"1";
"202000001385";"154 739 820";"A01";"0";"7";"0";"2";"3";"20";"0";
"202000001385";"154 739 821";"B01";"1";"7";"0";"0";"2";"1";"0";
"202000001386";"154 739 818";"A01";"1";"32";"0";"2";"1";"1";"1";
"202000001386";"154 739 819";"B01";"1";"7";"0";"2";"4";"1";"1";
"202000001387";"154 739 814";"B01";"0";"32";"0";"2";"1";"1";"1";
"202000001387";"154 739 815";"A01";"0";"7";"0";"2";"8";"20";"1";
"202000001388";"154 739 813";"A01";"3";"30";"0";"0";"0";"2";"1";
"202000001389";"154 739 811";"A01";"3";"7";"0";"2";"1";"19";"1";
"202000001389";"154 739 812";"B01";"3";"7";"0";"2";"8";"1";"1";
"202000001390";"154 739 809";"A01";"1";"7";"0";"0";"0";"0";"1";
"202000001390";"154 739 810";"B01";"2";"33";"0";"2";"8";"1";"1";
"202000001391";"154 739 806";"C01";"3";"7";"0";"2";"1";"1";"1";
"202000001391";"154 739 807";"A01";"1";"7";"0";"2";"5";"15";"1";
"202000001391";"154 739 808";"B01";"2";"7";"0";"2";"1";"1";"1";
"202000001392";"154 739 805";"A01";"3";"7";"0";"1";"3";"26";"0";
"202000001393";"154 739 803";"B01";"1";"7";"0";"2";"3";"1";"1";
"202000001393";"154 739 804";"A01";"2";"2";"0";"2";"1";"13";"1";
"202000001394";"154 739 802";"A01";"1";"7";"0";"1";"3";"15";"1";
"202000001395";"154 739 801";"A01";"1";"10";"0";"1";"5";"20";"1";
"202000001396";"154 739 800";"A01";"1";"10";"0";"1";"2";"9";"1";
"202000001397";"154 739 798";"A01";"1";"7";"0";"2";"2";"16";"1";
"202000001397";"154 739 799";"B01";"0";"30";"0";"2";"0";"0";"0";
"202000001398";"154 739 796";"A01";"2";"7";"0";"2";"2";"1";"1";
"202000001398";"154 739 797";"B01";"1";"7";"0";"2";"1";"1";"1";
"202000001399";"154 739 794";"B01";"1";"7";"0";"2";"5";"1";"1";
"202000001399";"154 739 795";"A01";"1";"32";"0";"2";"3";"3";"1";
"202000001400";"154 739 791";"C01";"2";"7";"0";"2";"5";"23";"1";
"202000001400";"154 739 792";"B01";"2";"7";"0";"2";"5";"23";"1";
"202000001400";"154 739 793";"A01";"2";"43";"0";"2";"6";"21";"1";
"202000001401";"154 739 790";"A01";"1";"33";"4";"0";"3";"13";"1";
"202000001402";"154 739 789";"A01";"2";"7";"0";"1";"5";"1";"1";
"202000001403";"154 739 788";"A01";"1";"7";"0";"1";"7";"16";"1";
"202000001404";"154 739 786";"B01";"2";"7";"0";"2";"3";"15";"0";
"202000001404";"154 739 787";"A01";"2";"33";"0";"2";"2";"17";"1";
"202000001405";"154 739 784";"A01";"2";"7";"0";"2";"4";"1";"1";
"202000001405";"154 739 785";"B01";"2";"33";"0";"2";"1";"1";"1";
"202000001406";"154 739 782";"Z01";"2";"1";"0";"2";"4";"23";"5";
"202000001406";"154 739 783";"A01";"1";"37";"0";"2";"1";"1";"1";"4"
"202000001407";"154 739 780";"A01";"1";"1";"0";"2";"7";"1";"5";
"202000001407";"154 739 781";"B01";"3";"60";"0";"2";"1";"19";"5";
"202000001408";"154 739 779";"A01";"1";"1";"0";"1";"7";"1";"5";
"202000001409";"154 739 778";"A01";"2";"50";"0";"1";"1";"1";"3";
"202000001410";"154 739 776";"B01";"2";"1";"0";"2";"1";"1";"0";
"202000001410";"154 739 777";"A01";"1";"7";"0";"2";"2";"15";"1";
"202000001411";"154 739 773";"A01";"3";"34";"0";"2";"6";"1";"1";
"202000001411";"154 739 774";"B01";"3";"10";"0";"2";"6";"1";"1";
"202000001411";"154 739 775";"Z01";"3";"7";"0";"2";"1";"11";"1";
"202000001412";"154 739 771";"A01";"1";"7";"0";"2";"7";"1";"1";
"202000001412";"154 739 772";"B01";"1";"30";"0";"2";"8";"1";"1";
"202000001413";"154 739 770";"A01";"1";"7";"0";"0";"2";"21";"1";
"202000001414";"154 739 768";"A01";"2";"7";"0";"2";"2";"12";"1";
"202000001414";"154 739 769";"B01";"2";"7";"0";"2";"4";"0";"1";
"202000001415";"154 739 762";"A01";"2";"10";"4";"0";"1";"1";"1";
"202000001415";"154 739 763";"F01";"2";"7";"4";"0";"4";"23";"1";
"202000001415";"154 739 764";"E01";"2";"7";"4";"0";"4";"23";"1";
"202000001415";"154 739 765";"C01";"2";"7";"4";"0";"4";"2";"1";
"202000001415";"154 739 766";"D01";"2";"7";"4";"0";"4";"23";"1";
"202000001415";"154 739 767";"B01";"2";"10";"4";"0";"4";"23";"1";
"202000001416";"154 739 760";"B01";"2";"32";"0";"2";"1";"3";"1";
"202000001416";"154 739 761";"A01";"2";"7";"0";"2";"5";"11";"1";
"202000001417";"154 739 759";"A01";"1";"33";"4";"0";"2";"1";"1";
"202000001418";"154 739 758";"A01";"2";"7";"0";"9";"9";"14";"1";
"202000001419";"154 739 755";"A01";"1";"7";"0";"2";"2";"17";"1";
"202000001419";"154 739 756";"B01";"1";"7";"0";"2";"6";"1";"1";
"202000001419";"154 739 757";"C01";"1";"7";"0";"9";"7";"1";"1";
"202000001420";"154 739 752";"C01";"2";"14";"0";"2";"8";"1";"1";
"202000001420";"154 739 753";"B01";"2";"7";"0";"2";"4";"17";"1";
"202000001420";"154 739 754";"A01";"2";"7";"0";"2";"1";"17";"1";
"202000001421";"154 739 749";"C01";"1";"7";"0";"2";"4";"0";"1";
"202000001421";"154 739 750";"A01";"1";"7";"0";"2";"1";"11";"1";
"202000001421";"154 739 751";"B01";"1";"7";"0";"2";"4";"1";"1";
"202000001422";"154 739 747";"B01";"3";"33";"0";"2";"2";"17";"1";
"202000001422";"154 739 748";"A01";"3";"7";"0";"2";"3";"15";"1";
"202000001423";"154 739 746";"A01";"1";"7";"0";"0";"0";"19";"1";
"202000001424";"154 739 745";"A01";"1";"7";"10";"0";"2";"26";"1";
"202000001425";"154 739 743";"B01";"3";"7";"0";"2";"0";"12";"1";
"202000001425";"154 739 744";"A01";"3";"7";"0";"2";"4";"23";"1";
"202000001426";"154 739 741";"B01";"1";"7";"0";"2";"1";"19";"1";
"202000001426";"154 739 742";"A01";"1";"7";"0";"2";"1";"19";"1";
"202000001427";"154 739 739";"B01";"0";"33";"0";"2";"8";"10";"0";
"202000001427";"154 739 740";"A01";"1";"33";"0";"2";"1";"1";"0";
"202000001428";"154 739 738";"A01";"1";"1";"0";"1";"1";"1";"5";
"202000001429";"154 739 736";"A01";"3";"1";"0";"2";"1";"9";"5";
"202000001429";"154 739 737";"B01";"3";"7";"0";"9";"2";"16";"1";
"202000001430";"154 739 734";"A01";"1";"14";"0";"0";"0";"1";"1";
"202000001430";"154 739 735";"C01";"1";"7";"0";"9";"1";"1";"1";
"202000001431";"154 739 731";"A01";"0";"1";"0";"2";"1";"1";"5";
"202000001431";"154 739 732";"B01";"0";"7";"0";"2";"8";"1";"1";
"202000001432";"154 739 729";"A01";"0";"7";"0";"2";"1";"1";"1";
"202000001432";"154 739 730";"B01";"0";"7";"0";"2";"4";"23";"1";
"202000001433";"154 739 727";"B01";"1";"34";"0";"2";"2";"13";"0";
"202000001433";"154 739 728";"A01";"2";"7";"0";"2";"8";"1";"0";
"202000001434";"154 739 725";"A01";"1";"10";"0";"2";"0";"19";"0";
"202000001434";"154 739 726";"B01";"0";"1";"0";"0";"0";"0";"0";
"202000001435";"154 739 724";"A01";"3";"34";"8";"0";"2";"26";"1";
"202000001436";"154 739 722";"A01";"2";"7";"0";"2";"5";"15";"1";
"202000001436";"154 739 723";"B01";"2";"33";"0";"2";"1";"1";"1";
"202000001437";"154 739 721";"A01";"3";"7";"0";"1";"1";"1";"0";
"202000001438";"154 739 720";"A01";"2";"30";"0";"0";"3";"1";"1";
"202000001439";"154 739 718";"A01";"3";"30";"0";"2";"2";"14";"1";
"202000001439";"154 739 719";"B01";"3";"7";"0";"0";"6";"1";"1";
"202000001440";"154 739 716";"B01";"0";"1";"0";"2";"3";"21";"5";
"202000001440";"154 739 717";"A01";"0";"7";"0";"9";"3";"1";"1";
"202000001441";"154 739 714";"A01";"1";"7";"0";"2";"3";"16";"1";
"202000001441";"154 739 715";"B01";"2";"1";"0";"2";"1";"26";"5";
"202000001442";"154 739 712";"B01";"3";"50";"0";"2";"1";"1";"3";
"202000001442";"154 739 713";"A01";"3";"7";"0";"2";"2";"1";"2";
"202000001443";"154 739 710";"A01";"1";"7";"0";"2";"1";"26";"1";
"202000001443";"154 739 711";"B01";"1";"7";"0";"2";"6";"2";"1";
"202000001444";"154 739 708";"A01";"0";"60";"0";"4";"7";"1";"5";
"202000001444";"154 739 709";"B01";"0";"40";"0";"2";"5";"1";"3";
"202000001445";"154 739 706";"A01";"1";"7";"0";"2";"3";"2";"1";
"202000001445";"154 739 707";"B01";"1";"33";"0";"2";"4";"2";"1";
"202000001446";"154 739 703";"B01";"2";"7";"16";"0";"4";"1";"1";
"202000001446";"154 739 704";"A01";"2";"33";"0";"2";"1";"21";"1";
"202000001447";"154 739 701";"B01";"3";"10";"0";"2";"7";"16";"1";
"202000001447";"154 739 702";"A01";"3";"1";"0";"2";"8";"18";"5";
"202000001448";"154 739 699";"B01";"1";"2";"0";"2";"1";"17";"0";
"202000001448";"154 739 700";"A01";"1";"10";"0";"2";"8";"15";"6";
"202000001449";"154 739 697";"A01";"1";"7";"0";"1";"6";"23";"1";
"202000001449";"154 739 698";"B01";"1";"7";"1";"0";"2";"1";"1";
"202000001450";"154 739 696";"A01";"1";"30";"1";"0";"0";"14";"1";
"202000001451";"154 739 694";"A01";"2";"1";"0";"2";"1";"1";"5";
"202000001451";"154 739 695";"B01";"2";"7";"0";"2";"6";"1";"1";
"202000001452";"154 739 691";"A01";"2";"7";"0";"2";"1";"2";"2";
"202000001452";"154 739 692";"B01";"2";"7";"0";"2";"4";"2";"1";
"202000001452";"154 739 693";"C01";"2";"7";"0";"2";"4";"2";"1";
"202000001453";"154 739 689";"B01";"1";"33";"0";"2";"6";"3";"1";
"202000001453";"154 739 690";"A01";"1";"7";"0";"2";"2";"12";"1";
"202000001454";"154 739 687";"A01";"1";"1";"0";"2";"8";"19";"5";
"202000001454";"154 739 688";"Z01";"1";"2";"0";"2";"1";"16";"0";
"202000001455";"154 739 685";"A01";"2";"3";"1";"2";"1";"13";"3";
"202000001455";"154 739 686";"B01";"2";"2";"0";"2";"8";"23";"1";
"202000001456";"154 739 683";"A01";"3";"7";"0";"2";"1";"1";"1";
"202000001456";"154 739 684";"B01";"3";"7";"0";"2";"8";"1";"1";
"202000001457";"154 739 682";"A01";"3";"33";"0";"0";"8";"15";"1";
"202000001458";"154 739 679";"A01";"1";"32";"0";"2";"3";"23";"1";
"202000001458";"154 739 680";"B01";"1";"7";"0";"2";"8";"23";"1";
"202000001458";"154 739 681";"Z01";"2";"7";"0";"2";"0";"13";"1";
"202000001459";"154 739 678";"A01";"1";"31";"0";"2";"7";"17";"1";
"202000001460";"154 739 676";"A01";"1";"7";"0";"2";"3";"13";"1";
"202000001460";"154 739 677";"B01";"1";"32";"0";"2";"2";"1";"1";
"202000001461";"154 739 674";"A01";"1";"7";"0";"2";"1";"2";"1";
"202000001461";"154 739 675";"B01";"1";"7";"0";"2";"4";"23";"1";
"202000001462";"154 739 672";"Z01";"1";"10";"0";"2";"1";"2";"1";
"202000001462";"154 739 673";"A01";"1";"7";"0";"2";"4";"23";"1";
"202000001463";"154 739 671";"A01";"2";"7";"6";"1";"4";"4";"1";
"202000001464";"154 739 670";"Z01";"1";"7";"14";"0";"1";"13";"1";
"202000001465";"154 739 668";"A01";"1";"7";"0";"2";"1";"2";"1";
"202000001465";"154 739 669";"B01";"1";"7";"0";"2";"4";"2";"1";
"202000001466";"154 739 666";"B01";"1";"33";"0";"2";"7";"19";"1";
"202000001466";"154 739 667";"A01";"1";"7";"0";"2";"3";"15";"1";
"202000001467";"154 739 664";"B01";"1";"7";"0";"2";"6";"14";"0";
"202000001467";"154 739 665";"A01";"1";"1";"1";"0";"1";"14";"5";
"202000001468";"154 739 662";"B01";"1";"1";"0";"2";"7";"1";"5";
"202000001468";"154 739 663";"A01";"1";"7";"0";"2";"8";"15";"1";
"202000001469";"154 739 660";"A01";"1";"7";"0";"2";"5";"1";"1";
"202000001469";"154 739 661";"B01";"1";"7";"0";"2";"1";"1";"1";
"202000001470";"154 739 659";"A01";"2";"7";"0";"1";"2";"1";"1";
"202000001471";"154 739 656";"A01";"1";"37";"0";"2";"6";"15";"1";"1"
"202000001471";"154 739 657";"B01";"1";"7";"0";"2";"3";"21";"1";
"202000001471";"154 739 658";"C01";"1";"7";"0";"2";"2";"23";"1";
"202000001472";"154 739 655";"A01";"2";"30";"0";"0";"8";"1";"1";
"202000001473";"154 739 653";"B01";"1";"1";"0";"2";"7";"16";"5";
"202000001473";"154 739 654";"A01";"1";"33";"1";"2";"3";"1";"1";
"202000001474";"154 739 651";"A01";"1";"32";"0";"2";"1";"26";"1";
"202000001474";"154 739 652";"B01";"1";"3";"0";"2";"5";"1";"0";
"202000001475";"154 739 649";"B01";"2";"2";"0";"2";"1";"16";"1";
"202000001475";"154 739 650";"A01";"2";"7";"0";"2";"5";"15";"1";
"202000001476";"154 739 647";"A01";"1";"7";"0";"2";"1";"1";"1";
"202000001476";"154 739 648";"B01";" -1";"7";"0";"2";"4";"1";"0";
"202000001477";"154 739 646";"A01";" -1";"30";"8";"0";"1";"15";"0";
"202000001478";"154 739 644";"B01";"1";"7";"0";"2";"1";"9";"1";
"202000001478";"154 739 645";"A01";"3";"7";"0";"2";"2";"9";"1";
"202000001479";"154 739 642";"B01";" -1";"34";"0";"2";"7";"0";"1";
"202000001479";"154 739 643";"A01";"1";"33";"0";"2";"1";"26";"1";
"202000001480";"154 739 640";"A01";"1";"7";"0";"2";"1";"15";"1";
"202000001480";"154 739 641";"B01";"2";"32";"0";"2";"1";"2";"1";
"202000001481";"154 739 638";"B01";"2";"1";"0";"2";"3";"1";"0";
"202000001481";"154 739 639";"A01";"2";"7";"0";"9";"2";"16";"1";
"202000001482";"154 739 636";"A01";"3";"7";"7";"0";"3";"1";"1";
"202000001482";"154 739 637";"B01";"1";"7";"7";"2";"1";"1";"1";
"202000001483";"154 739 635";"A01";"1";"50";"0";"1";"1";"17";"3";
"202000001484";"154 739 633";"A01";"2";"1";"0";"2";"2";"1";"0";
"202000001484";"154 739 634";"B01";"1";"31";"0";"9";"1";"15";"1";
"202000001485";"154 739 631";"A01";"1";"7";"0";"2";"3";"15";"1";
"202000001485";"154 739 632";"Z01";"1";"7";"0";"2";"2";"1";"1";
"202000001486";"154 739 630";"A01";"1";"30";"0";"0";"0";"0";"1";
"202000001487";"154 739 629";"A01";"1";"30";"6";"0";"1";"21";"1";
"202000001488";"154 739 628";"A01";"1";"7";"0";"1";"3";"1";"1";
"202000001489";"154 739 626";"A01";"1";"30";"0";"2";"0";"13";"1";
"202000001489";"154 739 627";"B01";"1";"7";"0";"2";"1";"0";"1";
"202000001490";"154 739 625";"A01";"2";"33";"1";"0";"1";"14";"0";
"202000001491";"154 739 623";"B01";"3";"7";"0";"0";"4";"1";"1";
"202000001491";"154 739 624";"A01";"3";"7";"0";"2";"3";"1";"1";
"202000001492";"154 739 622";"A01";"3";"7";"0";"1";"2";"15";"0";
"202000001493";"154 739 621";"A01";"1";"7";"15";"1";"1";"0";"1";
"202000001494";"154 739 619";"A01";"1";"31";"0";"2";"2";"17";"1";
"202000001494";"154 739 620";"B01";"1";"7";"0";"2";"8";"15";"1";
"202000001495";"154 739 617";"A01";"2";"33";"7";"0";"4";"1";"1";
"202000001495";"154 739 618";"B01";"2";"33";"0";"2";"1";"2";"1";
"202000001496";"154 739 616";"A01";"1";"7";"13";"0";"0";"0";"1";
"202000001497";"154 739 615";"A01";"2";"7";"0";"6";"1";"2";"1";
"202000001498";"154 739 614";"A01";"2";"7";"13";"0";"1";"1";"0";
"202000001499";"154 739 612";"A01";"1";"33";"12";"2";"7";"17";"1";
"202000001499";"154 739 613";"B01";"1";"7";"0";"2";"3";"15";"1";
"202000001500";"154 739 610";"B01";"1";"7";"0";"2";"5";"2";"1";
"202000001500";"154 739 611";"A01";"1";"33";"0";"2";"1";"17";"1";
"202000001501";"154 739 609";"A01";"2";"7";"16";"0";"2";"13";"1";
"202000001502";"154 739 606";"C01";"1";"10";"0";"2";"2";"2";"1";
